campanhaId,lojaId,nome,canal,investimento,vendasGeradas,dataInicio,dataFim
1266,5,Direta Impacto Inovação,Email Marketing,805.21,0,2017-10-10 10:02:22,2018-03-23 01:32:02
1267,1,Direta Promoção Retro,Email Marketing,447.36,0,2020-03-19 01:30:19,2020-04-18 12:27:30
1268,2,Alvo Promoção Global,Google Ads,310.74,0,2014-10-22 22:56:35,2015-01-26 21:24:11
1269,1,Direta Promoção Local,Email Marketing,272.91,0,2023-08-30 08:44:37,2024-07-25 06:57:45
1270,4,Alvo Impacto Urbana,Google Ads,207.94,0,2023-09-07 19:01:23,2024-03-22 17:25:40
1271,5,Clássica Impacto Tecnológica,TV,364.27,0,2014-07-05 00:31:42,2014-09-23 17:04:47
1272,4,Conectada Promoção Urbana,Redes Sociais,663.91,0,2020-04-08 02:38:28,2020-09-15 11:58:08
1273,1,Alvo Campanha Contemporânea,Google Ads,491.64,0,2016-03-23 11:23:41,2016-11-10 10:35:48
1274,1,Conectada Promoção Fitness,Redes Sociais,295.83,0,2015-09-11 08:42:12,2016-02-05 02:37:44
1275,1,Viral Promoção Fitness,Influenciadores,666.97,0,2021-10-13 12:38:23,2022-05-10 00:10:50
1276,1,Conectada Impacto Contemporânea,Redes Sociais,687.97,0,2024-11-30 04:15:51,2025-10-20 23:56:12
1277,3,Direta Campanha Digital,Email Marketing,711.61,0,2021-02-24 18:14:40,2021-09-23 20:08:37
1278,4,Alvo Campanha Urbana,Google Ads,366.43,0,2024-12-10 20:56:36,2025-03-07 09:02:30
1279,1,Viral Promoção Clássica,Influenciadores,283.05,0,2022-07-20 05:48:51,2023-06-08 15:38:09
1280,1,Direta Campanha Cultural,Email Marketing,382.83,0,2021-01-01 06:36:22,2021-01-21 15:51:24
1281,5,Conectada Campanha Clássica,Redes Sociais,914.18,0,2014-06-18 12:19:49,2014-08-11 19:23:40
1282,2,Conectada Impacto Global,Redes Sociais,746.52,0,2023-08-11 06:27:16,2024-08-02 08:55:07
1283,2,Viral Campanha Sustentável,Influenciadores,883.55,0,2014-12-16 01:21:29,2015-07-07 17:47:32
1284,5,Alvo Impacto Gourmet,Google Ads,627.81,0,2019-08-16 04:14:30,2019-11-21 20:41:50
1285,2,Conectada Promoção Inovação,Redes Sociais,808.0,0,2014-04-23 07:23:03,2014-08-11 14:23:46
1286,3,Clássica Impacto Contemporânea,TV,826.36,0,2015-05-12 15:28:35,2015-09-24 20:01:03
1287,3,Alvo Impacto Artística,Google Ads,241.09,0,2021-07-03 15:13:13,2022-03-19 00:31:51
1288,1,Conectada Campanha Rural,Redes Sociais,261.44,0,2022-10-18 22:44:56,2023-09-08 00:01:25
1289,3,Direta Impacto Global,Email Marketing,861.39,0,2014-08-04 12:25:10,2014-11-02 14:39:18
1290,3,Viral Impacto Digital,Influenciadores,414.48,0,2019-03-16 16:33:23,2019-10-14 17:11:59
1291,2,Alvo Promoção Online,Google Ads,693.71,0,2020-10-09 20:55:54,2021-08-31 21:58:31
1292,5,Direta Promoção Inovação,Email Marketing,420.11,0,2020-06-15 00:53:43,2021-03-22 15:00:16
1293,4,Conectada Promoção Artística,Redes Sociais,859.44,0,2024-07-18 14:04:34,2025-06-24 22:58:03
1294,3,Clássica Campanha Rural,TV,429.36,0,2014-06-08 05:17:42,2015-05-16 08:15:41
1295,5,Conectada Impacto Desportiva,Redes Sociais,958.04,0,2017-09-19 05:07:44,2017-11-21 14:49:17
1296,5,Clássica Promoção Vintage,TV,854.26,0,2017-01-17 00:20:11,2017-09-11 02:26:59
1297,1,Alvo Campanha Global,Google Ads,517.17,0,2016-06-08 21:39:02,2016-11-29 02:02:34
1298,4,Clássica Promoção Retro,TV,216.19,0,2024-02-22 03:01:22,2024-06-25 15:30:29
1299,4,Direta Impacto Artística,Email Marketing,485.71,0,2024-09-13 13:45:16,2024-10-27 12:56:34
1300,3,Alvo Promoção Vintage,Google Ads,891.45,0,2016-11-01 10:27:59,2017-05-02 07:53:26
1301,1,Clássica Promoção Tradicional,TV,975.35,16176,2023-12-10 13:28:47,2024-10-03 11:31:17
1302,3,Clássica Promoção Artística,TV,443.13,0,2022-09-02 10:53:58,2023-02-21 15:14:57
1303,4,Conectada Campanha Tecnológica,Redes Sociais,793.27,0,2015-07-19 17:12:17,2016-06-13 03:00:19
1304,4,Viral Impacto Tecnológica,Influenciadores,918.47,0,2022-03-26 06:03:43,2022-04-12 05:37:11
1305,3,Direta Promoção Urbana,Email Marketing,323.18,0,2014-08-08 21:41:40,2015-06-20 10:59:23
1306,1,Conectada Impacto Urbana,Redes Sociais,241.24,0,2021-08-09 15:13:45,2022-03-03 04:57:03
1307,5,Conectada Promoção Tecnológica,Redes Sociais,434.98,0,2015-01-13 16:14:21,2015-04-10 14:03:05
1308,3,Clássica Promoção Local,TV,642.76,0,2020-05-06 18:49:03,2020-05-30 14:17:08
1309,3,Viral Promoção Tecnológica,Influenciadores,761.7,0,2022-01-02 01:30:13,2022-11-22 08:26:19
1310,3,Viral Impacto De Luxo,Influenciadores,569.64,0,2014-12-21 10:24:05,2015-01-30 21:50:25
1311,5,Alvo Campanha Global,Google Ads,426.04,0,2020-03-01 10:43:44,2020-06-14 16:18:54
1312,2,Clássica Promoção Cultural,TV,925.37,0,2021-04-13 00:45:59,2021-06-21 11:01:08
1313,3,Clássica Promoção Contemporânea,TV,891.75,0,2019-10-05 20:48:35,2020-05-07 20:14:48
1314,2,Alvo Promoção Local,Google Ads,753.93,0,2019-02-15 14:39:12,2020-02-09 02:49:34
1315,4,Clássica Promoção Digital,TV,701.53,0,2023-09-18 20:18:20,2024-02-18 21:01:17
1316,1,Direta Impacto Retro,Email Marketing,913.75,0,2014-05-20 11:28:42,2014-10-22 15:04:41
1317,4,Clássica Promoção Online,TV,223.02,0,2019-03-11 17:48:23,2019-10-29 04:39:07
1318,4,Conectada Promoção De Luxo,Redes Sociais,472.12,0,2015-10-16 16:09:48,2015-12-06 01:15:49
1319,1,Viral Impacto Tradicional,Influenciadores,305.2,0,2017-04-05 14:44:20,2017-11-28 13:34:26
1320,4,Conectada Impacto Artística,Redes Sociais,637.73,0,2018-05-30 08:11:21,2018-09-02 14:20:12
1321,4,Alvo Promoção Retro,Google Ads,280.95,0,2015-07-11 11:45:33,2016-03-17 04:41:02
1322,3,Conectada Impacto Rural,Redes Sociais,981.48,0,2017-03-05 03:10:06,2018-02-13 04:51:09
1323,3,Alvo Promoção Digital,Google Ads,237.07,0,2021-08-07 16:51:04,2022-03-28 22:34:57
1324,2,Viral Campanha De Luxo,Influenciadores,244.21,0,2022-12-11 00:27:26,2023-07-29 12:02:57
1325,5,Alvo Promoção Rural,Google Ads,365.84,0,2021-11-27 18:56:37,2022-02-15 00:48:49
1326,4,Direta Campanha Vintage,Email Marketing,216.61,0,2021-07-19 04:21:30,2021-10-12 20:12:05
1327,5,Viral Promoção Retro,Influenciadores,556.7,0,2017-02-06 15:31:24,2018-01-11 00:39:00
1328,3,Clássica Campanha Gourmet,TV,856.56,0,2021-04-26 01:39:21,2022-01-15 20:43:52
1329,3,Viral Impacto De Luxo,Influenciadores,562.74,0,2017-11-09 16:18:15,2018-06-27 02:28:24
1330,5,Alvo Campanha Digital,Google Ads,610.74,0,2021-07-30 09:25:31,2022-01-06 06:10:05
1331,1,Conectada Promoção Gourmet,Redes Sociais,330.3,0,2022-03-13 22:22:51,2022-10-01 13:22:13
1332,2,Clássica Promoção Artística,TV,383.77,0,2019-02-07 01:47:29,2019-03-02 19:17:45
1333,4,Clássica Impacto Tecnológica,TV,921.9,0,2020-09-06 12:03:05,2021-02-12 06:15:36
1334,5,Clássica Campanha Vintage,TV,647.5,0,2014-12-02 11:36:24,2015-02-15 12:12:50
1335,3,Direta Campanha Contemporânea,Email Marketing,398.17,0,2014-02-18 07:08:25,2014-09-03 07:56:23
1336,1,Direta Impacto Desportiva,Email Marketing,945.41,0,2020-01-21 04:40:42,2020-08-12 18:09:13
1337,5,Conectada Campanha De Luxo,Redes Sociais,426.95,0,2022-07-23 15:18:05,2023-03-27 02:35:41
1338,2,Direta Impacto Digital,Email Marketing,315.55,0,2016-08-10 13:51:23,2017-03-20 10:18:15
1339,1,Alvo Campanha Inovação,Google Ads,594.16,0,2021-02-10 04:33:36,2021-10-07 17:26:45
1340,2,Conectada Promoção Artística,Redes Sociais,387.46,0,2018-01-19 18:51:37,2018-06-22 12:50:17
1341,3,Conectada Promoção Urbana,Redes Sociais,817.82,0,2018-12-27 20:24:05,2019-06-05 18:35:50
1342,1,Direta Impacto Fitness,Email Marketing,705.28,0,2017-09-16 18:44:26,2018-07-17 04:39:21
1343,2,Alvo Promoção Online,Google Ads,268.65,0,2023-12-15 14:43:13,2024-02-13 06:02:56
1344,4,Conectada Campanha Rural,Redes Sociais,355.81,0,2020-12-24 02:14:28,2021-01-13 02:40:34
1345,4,Viral Promoção Sustentável,Influenciadores,683.01,0,2024-12-13 20:49:49,2025-10-31 23:27:27
1346,5,Clássica Campanha Familiar,TV,326.7,0,2015-04-29 22:22:37,2016-02-22 18:15:53
1347,1,Viral Impacto Inovação,Influenciadores,609.65,0,2018-01-23 22:36:58,2018-08-08 00:28:09
1348,5,Direta Campanha Vintage,Email Marketing,266.18,0,2021-05-30 20:44:44,2021-07-13 00:22:43
1349,4,Alvo Campanha Ecológica,Google Ads,911.1,0,2015-09-20 09:48:00,2016-07-28 21:41:55
1350,3,Viral Campanha Artística,Influenciadores,619.98,0,2024-04-12 07:54:08,2025-02-19 19:18:29
1351,1,Direta Promoção Desportiva,Email Marketing,231.13,0,2023-04-25 11:32:11,2024-02-29 21:47:19
1352,2,Alvo Promoção Clássica,Google Ads,909.56,0,2014-04-02 14:34:31,2014-09-11 22:56:42
1353,2,Clássica Impacto Cultural,TV,200.21,0,2017-12-22 20:53:17,2018-09-20 11:40:49
1354,5,Direta Promoção Gourmet,Email Marketing,869.26,0,2024-08-20 04:58:34,2025-01-31 12:14:40
1355,4,Direta Promoção Cultural,Email Marketing,436.81,0,2018-03-21 17:38:12,2019-03-20 04:53:32
1356,3,Viral Impacto Gourmet,Influenciadores,931.44,0,2020-06-21 06:01:50,2020-11-10 02:00:21
1357,2,Clássica Promoção Familiar,TV,649.78,0,2021-12-18 18:49:16,2022-02-28 08:33:16
1358,5,Alvo Campanha Retro,Google Ads,514.28,0,2019-02-07 00:27:07,2019-07-22 16:28:37
1359,1,Alvo Impacto Digital,Google Ads,343.47,0,2024-08-16 19:47:11,2025-03-20 08:02:26
1360,1,Viral Campanha Online,Influenciadores,554.88,0,2020-06-08 16:39:55,2020-09-20 22:01:14
1361,4,Alvo Impacto Retro,Google Ads,612.97,0,2015-04-16 03:49:05,2016-01-01 08:22:46
1362,1,Alvo Impacto Local,Google Ads,231.71,0,2018-11-18 05:45:47,2019-10-30 12:05:11
1363,5,Clássica Promoção Familiar,TV,601.61,0,2021-05-30 13:21:23,2022-03-10 04:21:35
1364,3,Alvo Impacto Online,Google Ads,585.51,0,2020-12-09 17:30:12,2021-04-09 14:48:49
1365,3,Clássica Promoção Contemporânea,TV,366.81,0,2020-06-23 07:57:11,2020-09-27 00:53:45
1366,4,Conectada Impacto De Luxo,Redes Sociais,757.54,0,2014-05-07 14:56:30,2014-06-01 03:14:26
1367,2,Conectada Promoção Cultural,Redes Sociais,976.4,0,2015-05-05 15:26:29,2015-09-03 13:46:42
1368,2,Direta Campanha Clássica,Email Marketing,959.96,0,2017-01-19 07:04:54,2017-09-03 02:54:32
1369,2,Viral Promoção Vintage,Influenciadores,676.43,0,2023-05-07 17:31:10,2023-12-25 18:04:06
1370,2,Viral Impacto Digital,Influenciadores,912.1,0,2018-11-16 12:53:59,2018-12-06 11:40:40
1371,2,Viral Impacto Fitness,Influenciadores,225.83,0,2024-12-25 02:53:06,2025-03-06 22:57:29
1372,4,Alvo Impacto Contemporânea,Google Ads,528.1,0,2017-12-22 20:09:35,2018-07-27 01:54:42
1373,2,Alvo Impacto Gourmet,Google Ads,945.74,0,2022-01-04 11:33:23,2022-08-21 18:48:40
1374,3,Conectada Campanha De Luxo,Redes Sociais,638.04,0,2017-02-27 13:40:05,2017-03-24 21:47:10
1375,2,Direta Campanha Global,Email Marketing,685.42,0,2021-01-03 13:37:13,2021-04-24 12:28:35
1376,3,Viral Campanha Artística,Influenciadores,891.99,0,2017-12-14 03:44:26,2018-03-11 14:28:42
1377,2,Clássica Impacto Retro,TV,625.81,0,2018-05-12 04:22:48,2018-09-07 21:36:11
1378,3,Conectada Impacto Nacional,Redes Sociais,835.43,0,2018-02-23 11:46:33,2018-06-27 17:00:18
1379,5,Clássica Campanha Desportiva,TV,818.09,0,2016-04-28 13:18:33,2016-06-05 05:41:13
1380,2,Alvo Promoção Tecnológica,Google Ads,709.18,0,2020-10-12 22:00:46,2021-06-13 10:01:53
1381,1,Viral Promoção Vintage,Influenciadores,541.03,0,2018-12-11 10:30:56,2019-09-21 03:08:20
1382,4,Conectada Impacto Familiar,Redes Sociais,477.1,0,2019-12-19 22:54:40,2020-10-04 13:28:52
1383,4,Alvo Impacto Urbana,Google Ads,910.69,0,2024-06-21 05:06:04,2025-02-11 20:26:47
1384,1,Alvo Impacto Artística,Google Ads,743.96,0,2016-04-19 23:24:24,2016-10-27 22:25:23
1385,3,Alvo Campanha Inovação,Google Ads,574.21,0,2020-05-10 11:13:45,2020-10-18 18:31:27
1386,4,Viral Promoção Fitness,Influenciadores,608.71,0,2015-03-17 09:46:11,2015-05-24 15:37:49
1387,1,Conectada Promoção De Luxo,Redes Sociais,734.05,0,2018-06-18 04:56:31,2018-07-16 11:27:33
1388,3,Clássica Impacto Tradicional,TV,478.41,0,2017-04-11 02:21:20,2017-06-20 10:48:23
1389,1,Clássica Campanha Fitness,TV,341.24,0,2020-05-10 19:12:53,2020-09-10 05:20:15
1390,4,Clássica Promoção Ecológica,TV,514.91,0,2017-03-12 12:22:25,2018-03-05 10:21:07
1391,4,Alvo Promoção Contemporânea,Google Ads,788.84,0,2024-02-14 16:42:06,2025-01-09 19:14:56
1392,5,Conectada Campanha Familiar,Redes Sociais,303.95,0,2021-03-12 03:28:39,2021-09-30 19:43:11
1393,2,Clássica Promoção Rural,TV,662.97,0,2020-03-10 03:49:35,2020-11-06 09:52:35
1394,2,Clássica Impacto Urbana,TV,297.39,0,2023-05-27 14:41:57,2023-10-27 15:34:03
1395,4,Clássica Promoção Inovação,TV,408.17,0,2024-12-07 12:40:12,2025-03-01 06:30:55
1396,1,Alvo Impacto Digital,Google Ads,623.79,0,2015-01-17 00:17:05,2015-02-21 09:04:42
1397,2,Viral Campanha Digital,Influenciadores,988.67,0,2017-12-15 22:00:24,2018-04-02 03:45:02
1398,4,Conectada Impacto Nacional,Redes Sociais,286.07,0,2020-10-01 15:16:28,2021-03-25 15:49:50
1399,5,Alvo Campanha Digital,Google Ads,625.82,0,2023-02-16 19:52:44,2023-07-25 03:40:51
1400,1,Alvo Promoção Nacional,Google Ads,403.45,0,2015-11-06 23:19:28,2015-11-23 23:10:34
1401,5,Clássica Promoção Gourmet,TV,327.17,0,2023-09-02 21:12:05,2023-10-16 11:30:13
1402,1,Conectada Impacto Tradicional,Redes Sociais,773.61,0,2017-07-06 07:22:40,2018-01-07 03:07:39
1403,4,Alvo Promoção Ecológica,Google Ads,535.8,0,2021-01-06 04:59:51,2021-05-20 12:18:31
1404,1,Conectada Campanha Local,Redes Sociais,815.15,0,2024-06-02 06:28:08,2025-02-22 10:34:37
1405,5,Direta Promoção Sustentável,Email Marketing,668.27,0,2014-03-24 16:53:16,2015-01-01 20:46:37
1406,3,Alvo Campanha Cultural,Google Ads,888.05,0,2022-10-04 01:48:11,2023-09-05 13:26:57
1407,2,Conectada Campanha Fitness,Redes Sociais,929.99,0,2016-11-15 13:46:07,2017-04-21 13:02:05
1408,2,Alvo Impacto Desportiva,Google Ads,603.91,0,2014-08-21 10:00:29,2015-01-31 15:54:32
1409,5,Alvo Campanha Fitness,Google Ads,579.34,0,2023-10-25 14:19:38,2024-01-24 21:54:47
1410,4,Direta Promoção Desportiva,Email Marketing,292.7,0,2016-12-31 06:12:50,2017-07-08 17:50:12
1411,5,Alvo Campanha Sustentável,Google Ads,716.98,0,2021-09-24 18:02:43,2022-02-10 23:40:46
1412,4,Conectada Promoção De Luxo,Redes Sociais,764.5,0,2015-07-15 17:55:51,2016-02-20 04:12:55
1413,1,Alvo Promoção Rural,Google Ads,833.33,0,2023-07-27 19:10:24,2023-10-31 22:40:55
1414,2,Alvo Campanha Tecnológica,Google Ads,677.25,0,2020-03-08 00:48:03,2020-10-12 00:49:49
1415,4,Viral Impacto Tecnológica,Influenciadores,903.55,0,2014-01-17 15:59:25,2014-07-04 21:28:36
1416,2,Conectada Impacto Urbana,Redes Sociais,964.19,0,2022-08-23 17:36:49,2022-11-11 23:17:17
1417,5,Viral Promoção Digital,Influenciadores,708.24,0,2015-01-26 05:06:40,2015-04-27 05:11:36
1418,4,Alvo Impacto Inovação,Google Ads,619.78,0,2017-12-21 00:22:49,2018-04-03 11:20:55
1419,3,Direta Promoção Digital,Email Marketing,774.63,0,2018-03-18 00:46:18,2018-10-23 11:05:05
1420,4,Viral Impacto Nacional,Influenciadores,671.3,0,2019-01-11 11:35:47,2019-10-25 06:00:50
1421,3,Clássica Promoção Online,TV,687.3,0,2023-10-05 06:43:07,2024-10-04 11:11:49
1422,5,Conectada Campanha Contemporânea,Redes Sociais,599.78,0,2021-10-08 07:44:02,2022-05-20 09:39:12
1423,4,Alvo Campanha Gourmet,Google Ads,622.66,0,2014-08-03 15:11:58,2015-02-21 12:41:46
1424,4,Direta Campanha Tradicional,Email Marketing,708.25,0,2022-04-29 22:22:03,2022-09-23 22:54:06
1425,3,Alvo Promoção Ecológica,Google Ads,624.49,0,2015-01-22 23:35:04,2015-09-23 01:22:07
1426,1,Viral Promoção Tecnológica,Influenciadores,335.92,0,2018-12-12 09:22:36,2019-10-21 23:12:44
1427,1,Conectada Campanha Local,Redes Sociais,313.84,0,2018-01-18 06:22:09,2018-05-03 17:55:54
1428,4,Conectada Campanha Nacional,Redes Sociais,547.92,0,2023-08-29 16:48:21,2024-03-22 09:16:07
1429,2,Clássica Promoção Cultural,TV,814.84,0,2019-06-18 05:49:43,2019-08-17 10:53:34
1430,5,Alvo Impacto Online,Google Ads,607.64,0,2020-05-25 18:07:38,2021-01-15 13:35:56
1431,2,Direta Impacto Artística,Email Marketing,497.4,0,2015-10-23 00:30:58,2015-12-25 01:39:00
1432,1,Alvo Campanha Digital,Google Ads,446.67,0,2017-05-05 15:33:37,2017-11-21 11:34:12
1433,2,Conectada Campanha Online,Redes Sociais,412.73,0,2019-07-01 15:12:20,2020-03-16 03:44:55
1434,1,Clássica Campanha Digital,TV,598.47,0,2024-05-22 13:11:41,2024-09-11 01:07:36
1435,4,Direta Impacto Gourmet,Email Marketing,679.89,0,2021-05-16 05:10:14,2021-12-02 20:56:22
1436,2,Clássica Impacto Gourmet,TV,235.76,0,2014-08-13 02:11:17,2015-05-17 06:39:54
1437,4,Viral Impacto Gourmet,Influenciadores,793.69,0,2019-06-11 21:43:30,2020-05-18 23:15:44
1438,2,Alvo Impacto Inovação,Google Ads,657.01,0,2023-07-30 17:19:15,2023-12-13 10:41:00
1439,4,Viral Campanha Global,Influenciadores,800.47,0,2023-03-14 08:07:30,2024-01-11 21:38:50
1440,1,Conectada Campanha Rural,Redes Sociais,444.5,0,2016-01-25 17:35:34,2016-10-30 06:07:29
1441,2,Conectada Impacto Contemporânea,Redes Sociais,423.44,0,2020-04-12 14:01:03,2020-07-31 05:15:54
1442,3,Direta Campanha Tecnológica,Email Marketing,641.37,0,2020-09-04 16:44:23,2021-03-15 19:56:54
1443,1,Viral Impacto Urbana,Influenciadores,464.54,0,2019-09-15 04:33:47,2019-12-06 13:27:43
1444,3,Clássica Campanha Tecnológica,TV,564.76,0,2014-09-19 15:07:47,2015-05-29 02:43:47
1445,1,Direta Promoção Sustentável,Email Marketing,660.27,0,2017-01-26 16:49:50,2017-09-14 22:33:23
1446,4,Clássica Campanha Inovação,TV,884.6,0,2014-12-03 10:27:35,2015-01-22 18:07:25
1447,3,Alvo Campanha Sustentável,Google Ads,371.81,0,2024-12-12 14:57:59,2025-03-22 01:36:05
1448,1,Alvo Impacto Digital,Google Ads,479.93,0,2018-02-17 13:16:06,2018-05-16 05:58:54
1449,5,Viral Impacto De Luxo,Influenciadores,836.81,0,2022-06-26 09:20:30,2022-12-22 04:00:15
1450,3,Clássica Promoção Inovação,TV,370.22,0,2014-06-28 09:02:10,2014-09-19 16:27:39
1451,3,Direta Campanha Tradicional,Email Marketing,391.51,0,2023-07-16 19:05:24,2023-11-03 04:06:22
1452,2,Direta Campanha Local,Email Marketing,798.91,0,2021-09-29 17:49:42,2021-11-21 01:15:20
1453,3,Direta Campanha Tradicional,Email Marketing,800.16,0,2018-03-16 02:22:29,2018-07-13 00:33:25
1454,5,Alvo Promoção Global,Google Ads,990.8,0,2022-05-26 11:47:50,2023-01-15 18:36:25
1455,3,Direta Promoção Vintage,Email Marketing,638.06,0,2017-01-27 06:39:11,2017-11-24 04:46:56
1456,2,Conectada Campanha Fitness,Redes Sociais,906.99,0,2015-04-20 13:19:59,2015-11-16 20:07:27
1457,3,Direta Promoção Nacional,Email Marketing,223.41,0,2017-01-31 23:21:54,2017-02-21 20:01:51
1458,3,Direta Impacto Online,Email Marketing,522.57,0,2017-01-13 22:56:53,2017-03-18 10:30:41
1459,3,Viral Campanha Urbana,Influenciadores,401.37,0,2015-09-30 21:51:23,2016-05-14 10:18:00
1460,3,Conectada Impacto Tradicional,Redes Sociais,790.82,0,2015-11-10 20:45:11,2016-10-22 16:22:03
1461,4,Clássica Promoção Clássica,TV,760.84,0,2014-01-06 11:18:27,2014-02-17 09:59:30
1462,4,Clássica Promoção Urbana,TV,435.3,0,2022-10-03 00:16:11,2023-01-15 19:30:24
1463,3,Direta Promoção Retro,Email Marketing,866.08,0,2016-10-11 12:02:34,2017-08-13 07:29:03
1464,5,Alvo Impacto Familiar,Google Ads,325.95,0,2023-12-16 01:37:56,2024-09-09 07:52:31
1465,4,Viral Promoção Tradicional,Influenciadores,973.66,0,2018-12-17 19:31:58,2019-04-15 02:16:34
1466,2,Direta Promoção Retro,Email Marketing,328.48,0,2022-04-26 23:25:04,2022-10-29 16:18:53
1467,5,Clássica Promoção Digital,TV,861.0,0,2017-05-04 09:22:10,2018-04-28 19:25:22
1468,1,Direta Promoção Nacional,Email Marketing,871.78,0,2015-07-10 04:11:44,2015-12-05 03:20:10
1469,2,Direta Impacto Inovação,Email Marketing,683.02,0,2024-07-06 02:26:03,2024-12-09 14:41:48
1470,5,Viral Impacto Fitness,Influenciadores,549.83,0,2014-11-09 01:18:42,2015-06-03 14:21:08
1471,4,Direta Impacto Contemporânea,Email Marketing,231.8,0,2015-01-06 12:38:27,2015-12-18 09:51:23
1472,4,Alvo Promoção Vintage,Google Ads,539.79,0,2022-08-09 23:07:06,2023-06-12 20:29:42
1473,2,Alvo Promoção Fitness,Google Ads,456.42,0,2022-01-01 15:44:04,2022-02-13 19:57:04
1474,4,Viral Promoção Cultural,Influenciadores,680.21,0,2021-05-26 14:19:05,2021-06-14 13:28:32
1475,2,Clássica Impacto Ecológica,TV,528.23,0,2017-06-23 15:04:25,2017-07-24 23:23:39
1476,3,Clássica Promoção De Luxo,TV,236.16,0,2023-03-23 10:02:16,2023-10-06 22:02:16
1477,4,Alvo Impacto Rural,Google Ads,609.57,0,2024-07-22 00:08:20,2024-10-17 22:44:18
1478,4,Clássica Promoção Tradicional,TV,676.05,0,2023-03-05 03:31:11,2023-09-03 02:51:15
1479,4,Conectada Promoção Vintage,Redes Sociais,248.19,0,2023-01-12 16:58:04,2023-06-11 12:57:53
1480,1,Alvo Impacto Contemporânea,Google Ads,752.0,0,2019-08-16 20:41:57,2020-05-01 15:27:07
1481,1,Conectada Promoção Clássica,Redes Sociais,699.06,0,2021-04-25 03:14:11,2021-07-09 04:12:08
1482,2,Conectada Impacto Vintage,Redes Sociais,654.46,0,2014-01-24 00:22:05,2014-02-16 11:16:29
1483,4,Direta Campanha Online,Email Marketing,790.64,0,2016-01-16 12:02:17,2016-10-09 16:26:15
1484,4,Conectada Impacto Local,Redes Sociais,884.14,0,2019-04-17 14:34:47,2019-08-05 13:54:45
1485,1,Conectada Impacto Clássica,Redes Sociais,934.14,0,2022-07-21 04:35:14,2023-04-02 17:33:11
1486,1,Conectada Campanha Urbana,Redes Sociais,576.02,0,2021-09-28 17:59:45,2022-05-13 08:51:58
1487,4,Viral Campanha Fitness,Influenciadores,631.43,0,2019-05-03 20:54:02,2019-10-24 23:50:09
1488,2,Clássica Campanha Local,TV,556.43,0,2021-03-18 17:49:29,2021-06-04 02:55:49
1489,3,Alvo Campanha Retro,Google Ads,868.74,0,2014-11-29 10:11:26,2015-11-25 22:38:01
1490,5,Viral Impacto Vintage,Influenciadores,270.46,0,2017-11-20 05:50:00,2018-01-19 16:07:47
1491,5,Viral Promoção Artística,Influenciadores,419.22,0,2024-11-06 06:16:20,2025-10-31 16:01:30
1492,4,Clássica Impacto Tradicional,TV,558.43,0,2020-10-18 19:18:23,2020-12-28 17:22:18
1493,3,Alvo Promoção Tecnológica,Google Ads,851.08,0,2019-07-29 14:14:17,2020-02-02 22:31:23
1494,1,Viral Campanha De Luxo,Influenciadores,538.29,0,2016-02-11 19:47:41,2016-12-08 03:59:01
1495,1,Clássica Promoção Tradicional,TV,633.82,0,2024-05-18 23:02:04,2024-11-09 00:48:54
